id,chain,offer,market,repeattrips,repeater,offerdate
737985593,89,1197502,16,2,t,2013-04-20
737985666,126,1208251,18,0,f,2013-04-29
737992027,143,1208251,34,0,f,2013-04-24
737996044,211,1200581,24,0,f,2013-04-01
738015319,98,1197502,8,0,f,2013-03-26
738024136,89,1197502,16,0,f,2013-03-30
738037141,98,1200578,8,0,f,2013-04-01
738041357,133,1204576,43,2,t,2013-04-24
738050894,431,1197502,35,1,t,2013-03-26
738055503,58,1204821,28,0,f,2013-04-01
738064218,63,1200579,14,0,f,2013-04-05
738091321,63,1208251,14,0,f,2013-04-25
738100608,143,1197502,34,0,f,2013-04-22
738111560,89,1197502,16,0,f,2013-03-29
738131912,12,1208251,7,0,f,2013-04-29
738139983,2,1208329,1,1,t,2013-04-23
738158415,143,1208251,34,0,f,2013-04-27
738163583,140,1197502,45,0,f,2013-04-19
738165985,12,1197502,7,1,t,2013-03-26
738173025,98,1208329,8,0,f,2013-04-24
738184675,26,1204821,16,0,f,2013-04-04
738200781,98,1208251,8,0,f,2013-04-25
738202464,83,1200988,15,0,f,2013-03-21
738205283,191,1197502,39,0,f,2013-03-26
738233425,98,1197502,8,0,f,2013-03-27
738249634,83,1200582,15,0,f,2013-04-01
738266401,143,1208329,34,1,t,2013-04-22
738276108,431,1200988,35,0,f,2013-03-22
738282542,89,1197502,16,0,f,2013-03-28
738290264,2,1197502,1,0,f,2013-03-26
738294660,26,1197502,16,1,t,2013-03-25
738298685,98,1197502,8,2,t,2013-04-19
738355117,211,1197502,24,3,t,2013-03-29
738366950,26,1197502,16,0,f,2013-04-25
738390297,126,1197502,18,0,f,2013-03-26
738392055,191,1197502,39,0,f,2013-03-26
738397973,211,1197502,24,0,f,2013-04-21
738405271,191,1200581,39,0,f,2013-04-03
738426525,89,1197502,16,0,f,2013-03-27
738429664,143,1208251,34,0,f,2013-04-27
738448753,12,1204576,7,1,t,2013-04-16
738450426,26,1197502,16,0,f,2013-04-21
738455312,89,1208329,16,0,f,2013-04-22
738505801,133,1200988,43,2,t,2013-03-25
738527798,58,1197502,28,0,f,2013-03-27
738542872,58,1197502,28,0,f,2013-03-29
738545118,126,1204821,18,0,f,2013-04-11
738586870,143,1197502,34,0,f,2013-03-26
738601638,151,1208252,35,2,t,2013-04-26
738609989,26,1204576,16,0,f,2013-04-23
738618145,143,1200581,34,0,f,2013-04-07
738619524,63,1208329,14,0,f,2013-04-23
738634183,83,1200581,15,0,f,2013-04-01
738636924,431,1208251,35,1,t,2013-04-24
738646044,431,1197502,35,1,t,2013-04-19
738663902,58,1208329,28,5,t,2013-04-23
738671765,126,1200581,18,0,f,2013-04-06
738702202,126,1208329,18,0,f,2013-04-22
738702982,143,1197502,34,0,f,2013-03-26
738721270,98,1197502,8,0,f,2013-03-26
738725671,126,1208252,18,1,t,2013-04-24
738726099,83,1204576,15,2,t,2013-04-20
738762820,83,1208329,15,0,f,2013-04-24
738763748,89,1197502,16,0,f,2013-03-25
738770123,151,1200581,35,0,f,2013-04-01
738779279,89,1197502,16,0,f,2013-03-27
738794276,26,1197502,16,1,t,2013-04-20
738795951,126,1200581,18,0,f,2013-04-05
738808366,98,1208329,8,1,t,2013-04-29
738808783,191,1197502,39,0,f,2013-03-28
738834251,211,1208329,24,13,t,2013-04-23
738839936,98,1197502,8,0,f,2013-03-26
738840960,126,1208251,18,0,f,2013-04-25
738854588,58,1208329,28,0,f,2013-04-29
738861852,12,1197502,7,0,f,2013-03-25
738866692,151,1200578,35,0,f,2013-04-03
738916330,83,1200581,15,0,f,2013-04-02
738929707,12,1204576,7,1,t,2013-04-23
738932152,98,1200578,8,0,f,2013-04-01
738934713,83,1208329,15,0,f,2013-04-22
738955114,58,1197502,28,1,t,2013-03-26
738959136,126,1197502,18,0,f,2013-03-27
738959243,143,1197502,34,0,f,2013-03-28
738984500,89,1208251,16,0,f,2013-04-26
738986533,26,1208252,16,0,f,2013-04-24
739021423,98,1208251,8,0,f,2013-04-25
739021846,2,1197502,1,0,f,2013-04-08
739029059,12,1197502,7,1,t,2013-03-26
739032525,140,1197502,45,0,f,2013-03-30
739037923,12,1200581,7,0,f,2013-04-05
739038224,98,1197502,8,1,t,2013-04-24
739039605,211,1200581,24,0,f,2013-04-04
739040480,58,1200581,28,0,f,2013-04-01
739041509,89,1208329,16,1,t,2013-04-27
739050772,126,1197502,18,0,f,2013-03-25
739052247,140,1197502,45,0,f,2013-03-27
739061681,83,1204576,15,0,f,2013-04-20
739084694,12,1208329,7,0,f,2013-04-25
739091370,58,1197502,28,0,f,2013-03-25
739106319,431,1208329,35,1,t,2013-04-22
739110449,58,1204576,28,0,f,2013-04-25
739125107,191,1200988,39,0,f,2013-03-16
739160047,151,1197502,35,0,f,2013-04-23
739163715,133,1197502,43,0,f,2013-03-30
739167697,143,1208252,34,1,t,2013-04-24
739170988,126,1208251,18,0,f,2013-04-24
739179937,140,1208251,45,0,f,2013-04-29
739186249,143,1197502,34,0,f,2013-03-26
739187177,26,1204576,16,1,t,2013-04-25
739212054,89,1208329,16,2,t,2013-04-22
739224026,191,1197502,39,0,f,2013-03-28
739251828,98,1208329,8,2,t,2013-04-22
739254951,98,1197502,8,0,f,2013-03-29
739282410,98,1200582,8,0,f,2013-04-01
739286338,89,1208329,16,7,t,2013-04-26
739289933,133,1208329,43,0,f,2013-04-27
739300416,83,1197502,15,1,t,2013-03-26
739340740,98,1197502,8,0,f,2013-03-26
739342228,83,1200581,15,0,f,2013-04-04
739343129,89,1208329,16,7,t,2013-04-22
739383512,83,1204821,15,0,f,2013-04-03
739397137,133,1204576,43,0,f,2013-04-20
739411315,98,1197502,8,0,f,2013-03-28
739412164,133,1208251,43,0,f,2013-04-24
739420672,98,1197502,8,0,f,2013-03-29
739460219,26,1197502,16,0,f,2013-03-28
739462586,89,1208251,16,0,f,2013-04-25
739475681,12,1208329,7,0,f,2013-04-24
739504464,26,1197502,16,0,f,2013-03-27
739526321,26,1197502,16,1,t,2013-03-27
739538203,211,1200578,24,0,f,2013-04-01
739539092,191,1197502,39,0,f,2013-03-26
739561608,12,1197502,7,0,f,2013-03-31
739568411,26,1208251,16,4,t,2013-04-24
739592040,63,1208329,14,9,t,2013-04-27
739592377,63,1197502,14,0,f,2013-03-25
739610614,143,1200582,34,0,f,2013-04-03
739644860,191,1197502,39,0,f,2013-03-26
739678081,83,1208329,15,0,f,2013-04-23
739703877,89,1200581,16,1,t,2013-04-04
739710551,26,1197502,16,0,f,2013-03-26
739713091,133,1200988,43,0,f,2013-03-16
739713187,89,1204576,16,0,f,2013-04-20
739719587,58,1208329,28,0,f,2013-04-22
739724611,98,1197502,8,1,t,2013-04-18
739730307,431,1197502,35,0,f,2013-03-25
739735651,26,1197502,16,0,f,2013-03-25
739742201,89,1208251,16,0,f,2013-04-24
739743078,151,1197502,35,0,f,2013-04-22
739745795,140,1200581,45,0,f,2013-04-02
739747759,126,1208329,18,7,t,2013-04-22
739749627,151,1208251,35,1,t,2013-04-26
739750689,431,1197502,35,0,f,2013-03-26
739761834,211,1197502,24,0,f,2013-03-29
739765288,151,1200578,35,3,t,2013-04-06
739819636,151,1200582,35,0,f,2013-04-07
739852800,191,1197502,39,0,f,2013-03-28
739854219,89,1197502,16,0,f,2013-03-26
739877183,211,1200581,24,0,f,2013-04-09
739878140,151,1197502,35,0,f,2013-03-31
739880504,143,1200581,34,2,t,2013-04-02
739882651,58,1208329,28,5,t,2013-04-25
739898054,63,1208329,14,0,f,2013-04-24
739900423,2,1197502,1,0,f,2013-04-06
739922606,89,1200581,16,0,f,2013-04-04
739925991,151,1200581,35,0,f,2013-04-08
739927863,140,1197502,45,0,f,2013-03-27
739927881,58,1197502,28,1,t,2013-03-25
739935166,211,1197502,24,0,f,2013-03-29
739938232,126,1200578,18,0,f,2013-04-03
739938751,98,1208329,8,0,f,2013-04-22
739939983,26,1208251,16,0,f,2013-04-25
739947776,211,1197502,24,2,t,2013-03-26
739956643,98,1197502,8,0,f,2013-04-19
739960808,140,1197502,45,0,f,2013-03-30
739998708,58,1200581,28,0,f,2013-04-07
740004589,211,1197502,24,0,f,2013-03-25
740020897,140,1200581,45,0,f,2013-04-06
740022658,63,1208329,14,2,t,2013-04-24
740034504,26,1208251,16,1,t,2013-04-28
740037735,98,1197502,8,0,f,2013-03-28
740038646,12,1208329,7,1,t,2013-04-22
740064171,191,1197502,39,0,f,2013-03-29
740066867,26,1197502,16,1,t,2013-04-20
740070280,58,1208329,28,5,t,2013-04-23
740075210,143,1208251,34,0,f,2013-04-25
740112558,26,1197502,16,1,t,2013-03-25
740115963,126,1200581,18,0,f,2013-04-07
740144626,126,1197502,18,0,f,2013-03-25
740147681,151,1197502,35,0,f,2013-03-27
740162739,58,1197502,28,1,t,2013-03-30
740190568,12,1200581,7,0,f,2013-04-03
740200707,126,1208251,18,1,t,2013-04-24
740237336,126,1200581,18,0,f,2013-04-07
740242453,12,1197502,7,0,f,2013-03-30
740293477,126,1200581,18,0,f,2013-04-01
740295452,151,1208251,35,0,f,2013-04-26
740307376,431,1197502,35,1,t,2013-04-01
740320123,98,1208251,8,1,t,2013-04-28
740328841,133,1197502,43,1,t,2013-03-30
740336368,63,1208329,14,6,t,2013-04-22
740342218,89,1208329,16,3,t,2013-04-23
740349742,83,1197502,15,0,f,2013-03-25
740360509,126,1197502,18,0,f,2013-03-27
740374629,83,1197502,15,0,f,2013-03-31
740389837,98,1197502,8,0,f,2013-03-25
740397258,89,1197502,16,1,t,2013-03-27
740397438,89,1197502,16,0,f,2013-04-05
740400218,140,1200578,45,0,f,2013-04-01
740406149,89,1197502,16,0,f,2013-03-26
740416091,58,1208251,28,0,f,2013-04-26
740416946,12,1197502,7,2,t,2013-03-25
740418271,89,1197502,16,0,f,2013-03-27
740447650,98,1200578,8,0,f,2013-04-06
740455308,98,1197502,8,1,t,2013-03-26
740463224,83,1200581,15,0,f,2013-04-03
740466383,89,1197502,16,0,f,2013-03-30
740471330,211,1208251,24,0,f,2013-04-25
740481261,143,1197502,34,1,t,2013-04-19
740489112,211,1197502,24,0,f,2013-03-28
740496422,211,1197502,24,1,t,2013-03-28
740500035,191,1208252,39,1,t,2013-04-28
740501122,133,1208251,43,0,f,2013-04-25
740511137,211,1197502,24,0,f,2013-03-28
740518854,211,1208251,24,0,f,2013-04-27
740529110,12,1197502,7,0,f,2013-03-27
740532333,12,1197502,7,0,f,2013-03-27
740532675,89,1197502,16,1,t,2013-03-27
740536310,133,1197502,43,0,f,2013-04-18
740548114,63,1208251,14,0,f,2013-04-24
740554864,211,1208329,24,0,f,2013-04-22
740589343,26,1204822,16,1,t,2013-04-06
740606655,89,1200581,16,0,f,2013-04-07
740613392,63,1197502,14,2,t,2013-03-27
740617752,58,1197502,28,0,f,2013-03-29
740673576,126,1197502,18,0,f,2013-03-25
740690870,89,1200578,16,0,f,2013-04-06
740691931,26,1200581,16,0,f,2013-04-05
740711106,151,1197502,35,0,f,2013-03-26
740725167,83,1208252,15,0,f,2013-04-24
740731252,63,1208251,14,0,f,2013-04-30
740735535,83,1197502,15,0,f,2013-03-26
740738019,143,1208251,34,0,f,2013-04-25
740764031,140,1197502,45,1,t,2013-03-25
740766431,133,1208251,43,0,f,2013-04-25
740779773,63,1197502,14,0,f,2013-03-26
740790900,58,1208329,28,23,t,2013-04-28
740805248,58,1197502,28,0,f,2013-04-07
740814485,126,1204576,18,4,t,2013-04-21
740828765,143,1208251,34,0,f,2013-04-28
740830694,12,1197502,7,0,f,2013-04-01
740837409,191,1197502,39,0,f,2013-03-25
740839922,151,1208252,35,0,f,2013-04-25
740849852,58,1200581,28,0,f,2013-04-02
740854957,133,1197502,43,0,f,2013-03-27
740863374,191,1197502,39,1,t,2013-04-20
740868760,26,1208251,16,3,t,2013-04-26
740880860,126,1204821,18,0,f,2013-04-04
740882727,211,1197502,24,0,f,2013-03-25
740889571,211,1197502,24,0,f,2013-03-30
740891743,63,1197502,14,0,f,2013-03-27
740892140,151,1197502,35,0,f,2013-03-31
740897138,98,1197502,8,0,f,2013-03-25
740899219,2,1204576,1,5,t,2013-04-26
740910384,151,1197502,35,0,f,2013-03-29
740914824,133,1197502,43,1,t,2013-03-28
740916301,63,1200581,14,0,f,2013-04-01
740922026,143,1200579,34,0,f,2013-04-10
740928782,431,1197502,35,0,f,2013-03-25
740932821,431,1208251,35,0,f,2013-04-25
740947350,191,1197502,39,0,f,2013-03-26
740962040,83,1197502,15,0,f,2013-03-25
740990648,58,1208329,28,1,t,2013-04-26
741003739,89,1197502,16,0,f,2013-03-25
741013774,140,1208251,45,0,f,2013-04-29
741021799,83,1204822,15,0,f,2013-04-04
741030415,83,1204822,15,0,f,2013-04-05
741030430,126,1197502,18,0,f,2013-03-27
741042232,83,1204821,15,0,f,2013-04-05
741051959,98,1208252,8,0,f,2013-04-30
741057524,12,1197502,7,0,f,2013-03-29
741059571,63,1204576,14,0,f,2013-04-30
741061344,63,1208329,14,0,f,2013-04-26
741065862,151,1197502,35,0,f,2013-03-28
741090630,133,1197502,43,0,f,2013-03-31
741095941,2,1204822,1,1,t,2013-04-04
741097812,140,1197502,45,0,f,2013-03-25
741101316,126,1197502,18,0,f,2013-03-25
741104609,89,1208329,16,0,f,2013-04-22
741149587,89,1204821,16,0,f,2013-04-08
741163618,26,1204822,16,0,f,2013-04-06
741163913,63,1208251,14,3,t,2013-04-26
741166339,63,1208251,14,0,f,2013-04-26
741171949,26,1208251,16,1,t,2013-04-26
741184619,98,1204821,8,0,f,2013-04-04
741189954,89,1197502,16,0,f,2013-03-27
741203004,98,1197502,8,0,f,2013-03-27
741204063,63,1197502,14,1,t,2013-03-30
741219529,431,1197502,35,0,f,2013-03-28
741228598,63,1200581,14,0,f,2013-04-01
741232207,126,1208251,18,0,f,2013-04-25
741233521,89,1197502,16,0,f,2013-04-01
741236504,83,1197502,15,0,f,2013-03-27
741240848,126,1204822,18,0,f,2013-04-01
741245681,26,1200581,16,0,f,2013-04-01
741246671,2,1208329,1,1,t,2013-04-24
741266176,89,1197502,16,0,f,2013-03-30
741271150,89,1197502,16,0,f,2013-03-27
741282559,431,1208329,35,0,f,2013-04-27
741284672,26,1208251,16,2,t,2013-04-25
741285621,58,1208251,28,2,t,2013-04-25
741299417,89,1208251,16,0,f,2013-04-25
741299545,133,1200578,43,0,f,2013-04-03
741300671,140,1200578,45,0,f,2013-04-05
741301614,98,1200581,8,0,f,2013-04-02
741308893,140,1200988,45,0,f,2013-03-29
741314959,143,1197502,34,0,f,2013-03-26
741318095,126,1208251,18,0,f,2013-04-24
741318405,98,1197502,8,0,f,2013-03-26
741322599,2,1208251,1,0,f,2013-04-28
741322666,191,1208251,39,2,t,2013-04-26
741332581,211,1200578,24,0,f,2013-04-06
741334799,191,1197502,39,2,t,2013-03-25
741342612,83,1204822,15,0,f,2013-04-01
741357439,143,1197502,34,2,t,2013-03-26
741361915,211,1204821,24,2,t,2013-04-10
741374314,126,1204822,18,0,f,2013-04-12
741376401,89,1208329,16,0,f,2013-04-24
741381351,89,1197502,16,0,f,2013-03-29
741399045,12,1204576,7,0,f,2013-04-25
741427867,26,1208329,16,0,f,2013-04-22
741443925,191,1200578,39,0,f,2013-04-01
741444503,58,1197502,28,5,t,2013-03-30
741447052,89,1204822,16,0,f,2013-04-05
741451470,143,1200581,34,0,f,2013-04-02
741460653,143,1197502,34,0,f,2013-03-26
741474500,143,1200582,34,0,f,2013-04-08
741481347,63,1197502,14,0,f,2013-03-27
741504748,89,1200581,16,0,f,2013-04-11
741512497,63,1208329,14,0,f,2013-04-22
741527996,126,1197502,18,0,f,2013-03-26
741528359,83,1204576,15,0,f,2013-04-21
741535775,89,1197502,16,0,f,2013-03-25
741541087,26,1200582,16,0,f,2013-04-02
741542222,98,1208329,8,1,t,2013-04-22
741556923,98,1197502,8,1,t,2013-03-26
741572431,26,1197502,16,1,t,2013-03-25
741577833,140,1208252,45,1,t,2013-04-24
741582236,191,1197502,39,2,t,2013-03-29
741582312,83,1204821,15,1,t,2013-04-05
741592899,98,1197502,8,0,f,2013-03-26
741595160,83,1197502,15,0,f,2013-03-26
741617501,89,1208251,16,0,f,2013-04-24
741623585,211,1197502,24,1,t,2013-03-27
741626823,211,1197502,24,0,f,2013-03-27
741659069,133,1197502,43,0,f,2013-03-27
741671406,211,1200988,24,0,f,2013-03-21
741671806,83,1197502,15,0,f,2013-04-06
741673276,143,1208329,34,1,t,2013-04-23
741678016,63,1200581,14,0,f,2013-04-03
741678236,83,1200578,15,0,f,2013-04-04
741700437,211,1200578,24,0,f,2013-04-01
741702807,431,1200578,35,0,f,2013-04-03
741703380,98,1197502,8,0,f,2013-04-24
741707357,12,1197502,7,0,f,2013-03-25
741723511,140,1197502,45,0,f,2013-03-30
741738971,133,1200581,43,0,f,2013-04-20
741753553,83,1208329,15,0,f,2013-04-28
741765563,58,1197502,28,1,t,2013-04-01
741776665,63,1197502,14,0,f,2013-03-25
741779256,2,1197502,1,0,f,2013-03-25
741797742,89,1197502,16,0,f,2013-03-30
741799866,89,1197502,16,0,f,2013-03-27
741800778,89,1200988,16,0,f,2013-03-18
741801581,12,1208329,7,1,t,2013-04-23
741808551,140,1197502,45,1,t,2013-03-25
741822199,191,1197502,39,0,f,2013-03-25
741824681,126,1197502,18,1,t,2013-03-26
741842112,63,1200581,14,0,f,2013-04-07
741847654,58,1208251,28,2,t,2013-04-30
741854089,143,1197502,34,0,f,2013-03-28
741879747,58,1197502,28,0,f,2013-03-26
741886504,63,1208329,14,5,t,2013-04-24
741909433,211,1200581,24,0,f,2013-04-01
741914172,98,1200582,8,0,f,2013-04-18
741919404,83,1208329,15,1,t,2013-04-22
741927783,83,1200578,15,0,f,2013-04-03
741938084,58,1197502,28,0,f,2013-03-27
741946825,2,1197502,1,0,f,2013-03-29
741973825,98,1208251,8,1,t,2013-04-26
741976398,63,1197502,14,0,f,2013-03-30
741980210,98,1208329,8,1,t,2013-04-27
741990758,133,1208251,43,0,f,2013-04-27
741999507,126,1208329,18,0,f,2013-04-26
742027615,63,1197502,14,0,f,2013-03-30
742050722,12,1197502,7,0,f,2013-03-27
742051700,126,1208329,18,0,f,2013-04-23
742085718,89,1197502,16,0,f,2013-03-26
742086371,83,1200578,15,0,f,2013-04-06
742093679,126,1197502,18,0,f,2013-04-20
742106369,126,1197502,18,0,f,2013-04-04
742110332,151,1200581,35,0,f,2013-04-03
742119843,126,1197502,18,1,t,2013-03-25
742130929,431,1197502,35,0,f,2013-03-27
742137231,58,1197502,28,0,f,2013-03-25
742148666,126,1208251,18,0,f,2013-04-25
742149300,89,1197502,16,1,t,2013-03-25
742154810,126,1200578,18,0,f,2013-04-02
742157556,126,1204821,18,0,f,2013-04-02
742165076,26,1208251,16,1,t,2013-04-26
742178928,211,1197502,24,0,f,2013-03-29
742194553,12,1208329,7,0,f,2013-04-26
742195506,83,1197502,15,0,f,2013-03-25
742195522,12,1197502,7,1,t,2013-03-25
742196077,143,1200578,34,0,f,2013-04-02
742204810,98,1208329,8,5,t,2013-04-22
742211735,431,1197502,35,0,f,2013-03-26
742214250,140,1197502,45,1,t,2013-04-20
742222055,89,1200581,16,0,f,2013-04-01
742226433,143,1197502,34,0,f,2013-04-19
742226957,12,1200581,7,0,f,2013-04-14
742247057,151,1200988,35,0,f,2013-03-20
742279285,12,1197502,7,0,f,2013-03-31
742280646,98,1208329,8,6,t,2013-04-22
742283039,98,1197502,8,0,f,2013-03-28
742291289,191,1197502,39,0,f,2013-03-29
742311643,26,1204822,16,0,f,2013-04-01
742313045,83,1208251,15,0,f,2013-04-24
742314689,63,1197502,14,0,f,2013-03-25
742317676,211,1197502,24,0,f,2013-03-26
742324234,151,1200581,35,0,f,2013-04-02
742333938,89,1208251,16,2,t,2013-04-27
742343497,191,1197502,39,0,f,2013-03-26
742352660,211,1197502,24,0,f,2013-03-30
742353974,89,1200581,16,0,f,2013-04-07
742361779,26,1208251,16,0,f,2013-04-25
742362519,143,1208251,34,1,t,2013-04-30
742363441,431,1200581,35,0,f,2013-04-11
742376584,211,1200988,24,0,f,2013-03-15
742392106,211,1197502,24,1,t,2013-03-26
742393792,83,1197502,15,1,t,2013-03-27
742396964,191,1197502,39,1,t,2013-03-25
742405069,126,1197502,18,1,t,2013-04-02
742405127,98,1208329,8,7,t,2013-04-22
742429990,431,1204822,35,0,f,2013-04-05
742438536,211,1197502,24,0,f,2013-03-29
742456567,58,1197502,28,0,f,2013-03-26
742469128,431,1208329,35,0,f,2013-04-22
742477369,431,1197502,35,0,f,2013-03-29
742506347,26,1200581,16,0,f,2013-04-01
742516544,83,1197502,15,0,f,2013-04-05
742525513,12,1197502,7,0,f,2013-03-26
742538297,83,1197502,15,0,f,2013-03-26
742544252,191,1197502,39,0,f,2013-03-26
742562649,89,1208251,16,2,t,2013-04-24
742564349,143,1200578,34,0,f,2013-04-01
742568023,143,1197502,34,0,f,2013-03-30
742569979,26,1208329,16,1,t,2013-04-22
742579198,83,1197502,15,0,f,2013-03-26
742580793,133,1197502,43,0,f,2013-03-26
742583326,58,1197502,28,0,f,2013-03-26
742589667,98,1208252,8,0,f,2013-04-25
742618102,431,1197502,35,0,f,2013-03-30
742624069,58,1197502,28,2,t,2013-03-28
742636528,140,1197502,45,1,t,2013-04-18
742643432,431,1200581,35,0,f,2013-04-01
742647111,63,1200581,14,0,f,2013-04-02
742653099,12,1208251,7,0,f,2013-04-28
742657183,2,1200988,1,0,f,2013-03-21
742693463,83,1197502,15,0,f,2013-03-26
742699597,98,1200582,8,0,f,2013-04-01
742704342,63,1197502,14,0,f,2013-03-25
742708427,83,1204822,15,0,f,2013-04-02
742723543,83,1197502,15,1,t,2013-03-25
742737210,140,1197502,45,1,t,2013-03-28
742743153,89,1197502,16,0,f,2013-03-29
742767181,83,1204821,15,0,f,2013-04-14
742768383,83,1208251,15,2,t,2013-04-25
742778794,133,1200581,43,0,f,2013-04-03
742794860,133,1200578,43,11,t,2013-04-01
742798494,211,1208329,24,0,f,2013-04-22
742808391,83,1208329,15,0,f,2013-04-26
742817691,89,1200578,16,1,t,2013-04-01
742857306,63,1208329,14,0,f,2013-04-22
742872683,431,1200578,35,0,f,2013-04-01
742876690,63,1208251,14,1,t,2013-04-26
742897204,151,1197502,35,0,f,2013-03-26
742902482,89,1200581,16,0,f,2013-04-02
742909445,2,1204576,1,1,t,2013-04-30
742913314,140,1197502,45,0,f,2013-03-28
742919480,98,1208251,8,0,f,2013-04-24
742940410,58,1197502,28,0,f,2013-03-29
742940562,83,1208251,15,0,f,2013-04-25
742950263,151,1208251,35,1,t,2013-04-28
742953623,12,1197502,7,0,f,2013-03-31
742957125,63,1197502,14,0,f,2013-04-08
742967059,83,1200581,15,1,t,2013-04-04
742976826,191,1208251,39,1,t,2013-04-27
742977515,83,1197502,15,0,f,2013-03-25
742992435,133,1208329,43,0,f,2013-04-26
743013178,83,1197502,15,0,f,2013-03-29
743016861,151,1197502,35,0,f,2013-03-30
743018012,2,1208251,1,1,t,2013-04-25
743019624,89,1200578,16,0,f,2013-04-04
743033242,2,1208329,1,0,f,2013-04-25
743035678,98,1197502,8,0,f,2013-03-29
743036679,431,1197502,35,0,f,2013-03-29
743041994,83,1197502,15,0,f,2013-03-31
743043383,58,1208329,28,0,f,2013-04-24
743045799,83,1197502,15,1,t,2013-03-26
743059073,98,1208329,8,0,f,2013-04-26
743078654,2,1208329,1,0,f,2013-04-22
743082406,151,1197502,35,1,t,2013-03-30
743088790,126,1204822,18,0,f,2013-04-13
743099549,98,1197502,8,0,f,2013-03-27
743100103,98,1197502,8,0,f,2013-03-25
743110485,89,1200581,16,0,f,2013-04-01
743112311,211,1197502,24,0,f,2013-04-23
743112395,89,1208329,16,0,f,2013-04-27
743117913,89,1197502,16,0,f,2013-03-26
743122967,98,1208251,8,1,t,2013-04-28
743126237,151,1208251,35,0,f,2013-04-25
743132682,126,1197502,18,0,f,2013-03-28
743133926,58,1200578,28,0,f,2013-04-03
743139535,83,1197502,15,0,f,2013-03-30
743139964,63,1197502,14,0,f,2013-03-31
743151252,133,1197502,43,0,f,2013-04-24
743157648,89,1200988,16,3,t,2013-03-16
743172328,140,1197502,45,0,f,2013-03-29
743178632,126,1208329,18,3,t,2013-04-22
743186881,143,1200581,34,1,t,2013-04-13
743229656,89,1208251,16,1,t,2013-04-29
743230362,98,1208329,8,2,t,2013-04-22
743242701,89,1208252,16,0,f,2013-04-25
743249037,143,1200581,34,0,f,2013-04-02
743252639,83,1204821,15,0,f,2013-04-03
743270735,63,1208329,14,0,f,2013-04-24
743272973,58,1208251,28,1,t,2013-04-24
743281253,140,1197502,45,1,t,2013-03-25
743285322,83,1197502,15,0,f,2013-03-26
743317847,26,1200581,16,0,f,2013-04-01
743335281,126,1208329,18,6,t,2013-04-23
743335757,151,1208251,35,0,f,2013-04-24
743355908,143,1200581,34,0,f,2013-04-01
743377556,83,1197502,15,0,f,2013-03-27
743379037,83,1200581,15,0,f,2013-04-05
743385384,431,1208329,35,0,f,2013-04-24
743390704,126,1208251,18,0,f,2013-04-29
743391976,151,1200578,35,0,f,2013-04-02
743415168,58,1200581,28,0,f,2013-04-02
743422453,140,1197502,45,0,f,2013-03-31
743424469,89,1208329,16,0,f,2013-04-25
743440667,143,1197502,34,0,f,2013-03-25
743447944,431,1200581,35,0,f,2013-04-06
743483660,12,1200581,7,0,f,2013-04-04
743485986,191,1208329,39,10,t,2013-04-28
743491173,58,1200581,28,0,f,2013-04-01
743491944,191,1197502,39,0,f,2013-03-25
743509361,26,1197502,16,0,f,2013-03-26
743513147,126,1197502,18,0,f,2013-03-25
743527620,12,1197502,7,2,t,2013-03-25
743535761,89,1197502,16,0,f,2013-04-20
743550243,83,1197502,15,0,f,2013-03-28
743552015,83,1197502,15,0,f,2013-03-28
743584393,126,1208329,18,0,f,2013-04-22
743591323,58,1200988,28,0,f,2013-03-29
743592523,89,1200581,16,0,f,2013-04-02
743615681,151,1200581,35,0,f,2013-04-05
743616633,98,1197502,8,1,t,2013-04-18
743621610,83,1197502,15,0,f,2013-03-26
743623539,83,1200582,15,0,f,2013-04-02
743629990,58,1197502,28,0,f,2013-03-27
743639846,12,1197502,7,0,f,2013-04-03
743644269,89,1200581,16,0,f,2013-04-04
743648957,26,1208251,16,0,f,2013-04-27
743654965,211,1208251,24,1,t,2013-04-27
743718971,89,1208329,16,5,t,2013-04-22
743725641,143,1197502,34,0,f,2013-04-23
743736142,63,1197502,14,0,f,2013-03-26
743741667,126,1197502,18,0,f,2013-03-26
743760950,63,1208329,14,3,t,2013-04-29
743765150,89,1200581,16,0,f,2013-04-02
743765590,83,1197502,15,0,f,2013-04-07
743769741,63,1200582,14,0,f,2013-04-02
743770456,83,1197502,15,0,f,2013-03-26
743780021,211,1208251,24,0,f,2013-04-25
743792101,26,1197502,16,0,f,2013-03-25
743802320,140,1197502,45,0,f,2013-03-29
743806509,58,1204576,28,0,f,2013-04-25
743810122,143,1200581,34,0,f,2013-04-02
743812045,133,1197502,43,0,f,2013-03-25
743833531,58,1208251,28,0,f,2013-04-26
743837468,12,1204576,7,0,f,2013-04-24
743839140,191,1197502,39,0,f,2013-03-29
743846109,89,1197502,16,0,f,2013-03-28
743847986,83,1208251,15,2,t,2013-04-30
743852837,140,1200578,45,0,f,2013-04-01
743853676,143,1197502,34,0,f,2013-03-25
743881091,58,1208329,28,0,f,2013-04-28
743881768,83,1200581,15,0,f,2013-04-08
743884568,191,1197502,39,0,f,2013-03-25
743893864,89,1208329,16,0,f,2013-04-23
743895924,98,1197502,8,0,f,2013-03-28
743910181,126,1208329,18,15,t,2013-04-24
743911222,12,1197502,7,0,f,2013-03-26
743920441,83,1208329,15,0,f,2013-04-22
743925701,140,1208251,45,0,f,2013-04-27
