id,chain,offer,market,offerdate
2410505453,42,1230218,20,2013-07-25
2410507649,42,1220503,20,2013-07-19
2410648115,401,1221658,96,2013-06-22
2410663627,402,1221663,96,2013-06-20
2410676724,402,1221658,96,2013-06-21
2410734294,402,1221663,96,2013-06-23
2410851703,401,1221658,96,2013-06-21
2410886232,285,1220502,33,2013-07-02
2410886546,285,1221658,33,2013-06-25
2411061096,376,1203439,9,2013-05-11
2411203260,507,1221658,96,2013-06-24
2411203373,508,1221658,96,2013-06-20
2411330317,508,1221658,96,2013-06-23
2411339176,510,1221663,96,2013-06-22
2411377454,508,1221663,96,2013-06-26
2411469521,85,1203439,22,2013-05-12
2411472913,85,1221663,22,2013-06-27
2411496105,101,1221663,20,2013-06-21
2411496123,101,1221663,20,2013-06-30
2411496208,101,1221658,20,2013-06-22
2411512330,64,1203439,21,2013-05-21
2411513121,62,1221658,18,2013-06-27
2411515394,373,1203439,18,2013-05-11
2411519079,69,1221663,22,2013-06-20
2411519196,68,1220503,4,2013-07-08
2411519709,64,1221658,21,2013-06-23
2411523146,165,1221663,21,2013-06-21
2411526073,143,1230218,34,2013-07-25
2411527830,83,1221658,15,2013-06-22
2411530209,89,1221663,16,2013-06-23
2411538954,98,1230218,8,2013-07-25
2411539210,89,1220503,16,2013-07-19
2411542233,58,1203439,28,2013-05-17
2411560291,12,1219900,7,2013-07-13
2411567062,63,1230218,14,2013-07-25
2411567658,12,1203439,7,2013-05-16
2411583931,184,1213242,21,2013-05-23
2411627977,206,1221658,21,2013-06-22
2411636444,46,1219900,15,2013-06-29
2411669793,46,1221663,15,2013-06-30
2411721759,95,1213242,39,2013-05-20
2411737675,88,1203439,14,2013-05-11
2412002808,405,1221658,96,2013-06-23
2412162051,285,1221663,33,2013-06-25
2412162923,293,1221663,33,2013-06-26
2412218507,109,1190530,1,2013-05-17
2412403638,510,1221663,96,2013-06-22
2412420725,31,1221663,17,2013-06-21
2412451723,31,1220503,17,2013-07-18
2412470208,85,1203439,22,2013-05-11
2412475427,85,1230218,22,2013-07-27
2412475773,85,1221658,22,2013-06-24
2412499452,101,1221663,20,2013-06-24
2412500705,101,1221663,20,2013-06-28
2412504726,101,1221663,20,2013-06-30
2412511615,65,1203439,26,2013-05-12
2412532767,143,1221663,34,2013-06-27
2412539990,151,1220502,35,2013-07-01
2412596854,96,1230218,27,2013-07-24
2412598407,96,1203439,27,2013-05-11
2412598697,96,1221663,27,2013-06-21
2412603942,214,1221663,8,2013-06-21
2412632522,214,1221663,8,2013-06-21
2412739838,15,1230218,9,2013-07-24
2413042342,42,1203439,20,2013-05-12
2413042363,42,1221658,20,2013-06-20
2413197935,401,1221658,96,2013-06-28
2413212579,293,1221663,33,2013-06-24
2413418944,508,1221658,96,2013-06-26
2413422231,508,1221663,96,2013-06-22
2413474989,510,1200582,96,2013-06-02
2413476017,510,1221663,96,2013-06-26
2413632315,508,1221663,96,2013-06-20
2413646293,507,1221658,96,2013-06-25
2413678886,507,1221663,96,2013-06-28
2413897601,508,1221658,96,2013-06-20
2413933378,507,1221658,96,2013-06-28
2413954277,508,1221663,96,2013-06-20
2414001836,507,1221658,96,2013-06-22
2414022280,508,1221658,96,2013-06-23
2414152227,508,1203439,96,2013-05-21
2414160853,507,1221658,96,2013-06-22
2414190879,507,1221658,96,2013-06-24
2414345097,508,1221658,96,2013-06-22
2414522555,510,1221663,96,2013-06-25
2414687845,507,1221663,96,2013-06-22
2414782335,16,1221665,10,2013-06-27
2414802561,21,1221658,10,2013-06-25
2414813158,104,1221665,2,2013-06-23
2414820161,101,1221663,20,2013-06-27
2414831064,65,1221663,26,2013-06-20
2414850370,83,1203439,15,2013-05-15
2414858555,151,1203439,35,2013-05-22
2414871533,63,1230218,14,2013-07-26
2414879776,2,1221665,1,2013-06-25
2414882473,2,1190530,1,2013-05-26
2414884280,191,1230218,39,2013-07-25
2414926248,214,1208329,8,2013-05-03
2414979606,46,1221663,15,2013-06-25
2415021961,14,1221658,8,2013-06-28
2415030758,20,1221666,7,2013-06-23
2415045616,15,1221658,9,2013-06-21
2415048321,95,1219903,39,2013-07-24
2415351361,42,1221663,20,2013-06-21
2415351797,42,1221658,20,2013-06-21
2415412168,403,1221663,96,2013-06-23
2415441649,403,1221663,96,2013-06-26
2415535352,108,1221667,10,2013-06-25
2415645752,377,1190530,9,2013-05-17
2415744941,510,1221658,96,2013-06-26
2415753335,510,1221663,96,2013-06-24
2415771514,31,1221663,17,2013-06-20
2415803310,31,1220502,17,2013-07-02
2415832346,85,1203439,22,2013-05-14
2415852412,101,1230218,20,2013-07-25
2415882960,165,1213242,21,2013-05-20
2415883102,165,1221663,21,2013-06-27
2415883209,165,1230218,21,2013-07-27
2415888478,26,1230218,16,2013-07-29
2415889430,431,1221658,35,2013-06-24
2415928728,83,1230218,15,2013-07-25
2415948665,96,1221663,27,2013-06-22
2415949502,96,1230218,27,2013-07-28
2415976638,214,1221658,8,2013-06-20
2416018067,46,1221663,15,2013-06-27
2416092238,15,1219900,9,2013-07-03
2416395557,42,1221658,20,2013-06-28
2416520312,401,1221663,96,2013-06-26
2416524858,401,1221667,96,2013-06-20
2416550583,293,1221663,33,2013-06-24
2416551433,293,1203439,33,2013-05-15
2416701241,507,1221663,96,2013-06-28
2416719772,507,1221667,96,2013-06-22
2416792209,31,1221663,17,2013-06-24
2416831226,31,1221663,17,2013-06-28
2416847826,85,1203439,22,2013-05-12
2416876244,101,1221663,20,2013-06-22
2416878909,101,1220503,20,2013-07-04
2416883485,70,1221658,34,2013-06-21
2416910070,165,1220503,21,2013-07-06
2416910095,165,1221658,21,2013-06-20
2416912489,26,1230218,16,2013-07-25
2416914940,83,1203439,15,2013-05-16
2416920184,89,1230218,16,2013-07-27
2416928620,211,1221663,24,2013-06-22
2416946190,140,1221663,45,2013-06-24
2416949077,63,1230218,14,2013-07-28
2416974728,96,1208503,27,2013-05-08
2416989390,214,1221663,8,2013-06-22
2416993922,214,1221658,8,2013-06-20
2417013596,206,1221663,21,2013-06-24
2417014476,206,1221658,21,2013-06-26
2417043505,46,1221658,15,2013-06-24
2417054720,46,1221658,15,2013-06-28
2417069405,17,1203439,4,2013-05-11
2417075465,18,1203439,11,2013-05-12
2417077231,88,1221666,14,2013-06-27
2417085894,18,1221658,11,2013-06-20
2417098661,4,1203439,1,2013-05-18
2417370013,42,1230218,20,2013-07-24
2417371835,42,1221663,20,2013-06-20
2417700394,508,1221663,96,2013-06-25
2417714127,508,1219900,96,2013-06-28
2419715701,31,1220502,17,2013-07-06
2419717216,31,1221658,17,2013-06-21
2419726009,31,1220503,17,2013-07-04
2419727340,31,1220503,17,2013-07-02
2419763029,16,1221665,10,2013-06-22
2419774989,85,1221663,22,2013-06-20
2419777439,85,1221663,22,2013-06-22
2419800475,85,1221658,22,2013-06-20
2419833102,21,1221663,10,2013-06-21
2419875710,77,1230218,37,2013-07-27
2419876026,77,1220503,37,2013-07-19
2419900347,65,1203439,26,2013-05-13
2419904557,69,1203439,22,2013-05-13
2419908097,69,1221663,22,2013-06-20
2419915546,69,1220503,22,2013-07-19
2419928954,165,1213242,21,2013-05-26
2419933723,26,1203439,16,2013-05-16
2419936072,211,1203439,24,2013-05-17
2419937116,431,1221658,35,2013-06-24
2419941222,151,1203439,35,2013-05-16
2419961030,191,1221663,39,2013-06-23
2419966869,12,1219900,7,2013-06-29
2419975471,26,1230218,16,2013-07-25
2419981224,431,1230218,35,2013-07-25
2419981229,431,1221658,35,2013-06-25
2419984603,126,1221658,18,2013-06-26
2420013112,191,1221658,39,2013-06-25
2420047182,96,1221663,27,2013-06-22
2420047301,96,1230218,27,2013-07-26
2420048529,96,1230218,27,2013-07-24
2420079257,214,1221658,8,2013-06-22
2420094765,214,1221658,8,2013-06-25
2420132922,46,1221663,15,2013-06-20
2420178825,46,1221663,15,2013-06-29
2420198789,46,1230218,15,2013-07-29
2420280219,20,1221658,7,2013-06-20
2420281913,95,1213242,39,2013-05-24
2420282688,4,1203439,1,2013-05-11
2420288146,18,1219903,11,2013-06-28
2420309031,17,1221658,4,2013-06-21
2420325160,4,1221665,1,2013-06-23
2420333023,18,1221663,11,2013-06-27
2420892996,42,1221663,20,2013-06-21
2420893683,42,1208251,20,2013-05-01
2420895929,42,1221658,20,2013-06-22
2420896908,42,1221663,20,2013-06-24
2420897044,42,1221658,20,2013-06-29
2420897211,42,1221663,20,2013-06-22
2420898542,42,1230218,20,2013-07-24
2421034115,401,1221658,96,2013-06-24
2421038967,401,1221663,96,2013-06-21
2421138541,402,1221663,96,2013-06-23
2421173320,404,1221658,96,2013-06-22
2421246734,401,1221663,96,2013-06-28
2421563279,508,1221663,96,2013-06-20
2421582049,510,1221658,96,2013-06-21
2421659701,508,1221663,96,2013-06-23
2421664910,507,1221663,96,2013-06-22
2421788528,31,1230218,17,2013-07-24
2421817107,85,1221658,22,2013-06-25
2421832478,278,1220503,11,2013-07-08
2421851343,101,1221663,20,2013-06-24
2421851921,101,1221658,20,2013-06-28
2421851999,101,1230218,20,2013-07-24
2421853194,77,1221663,37,2013-06-25
2421870389,68,1220503,4,2013-07-18
2421889329,165,1221663,21,2013-06-20
2421898256,98,1221663,8,2013-06-22
2421919840,12,1203439,7,2013-05-16
2421935527,191,1221658,39,2013-06-23
2421942950,12,1219900,7,2013-06-29
2421965118,96,1203439,27,2013-05-22
2421966662,96,1221658,27,2013-06-20
2421966765,96,1220502,27,2013-07-21
2422019548,206,1213242,21,2013-05-20
2422066840,46,1221663,15,2013-06-23
2422078860,46,1221663,15,2013-06-22
2422081346,46,1221663,15,2013-06-22
2422085739,46,1221658,15,2013-06-25
2422135804,4,1221663,1,2013-06-20
2422137169,4,1221666,1,2013-06-21
2422164304,360,1221666,37,2013-06-28
2422230912,390,1221663,93,2013-06-28
2422415801,42,1230218,20,2013-07-28
2422589143,285,1221663,33,2013-06-21
2422590007,293,1230218,33,2013-07-25
2422688578,180,1203439,2,2013-05-13
2422700379,24,1221658,9,2013-06-26
2422775370,507,1208251,96,2013-05-01
2422778399,507,1221663,96,2013-06-21
2422813098,507,1221663,96,2013-06-29
2422958469,21,1221658,10,2013-06-22
2422959385,21,1198274,10,2013-06-04
2422960903,21,1221663,10,2013-06-22
2422978678,101,1220503,20,2013-07-05
2422980632,101,1221663,20,2013-06-21
2422981077,77,1230218,37,2013-07-25
2422997971,64,1220502,21,2013-07-07
2423000362,65,1203439,26,2013-05-16
2423000396,65,1220502,26,2013-07-03
2423004699,65,1230218,26,2013-07-29
2423011258,83,1203439,15,2013-05-16
2423028831,140,1230218,45,2013-07-28
2423067304,96,1230218,27,2013-07-24
2423075003,214,1221658,8,2013-06-20
2423095890,214,1221663,8,2013-06-20
2423129856,46,1221658,15,2013-06-20
2423163625,192,1221663,22,2013-06-24
2423182515,95,1230218,39,2013-07-24
2423187889,18,1219903,11,2013-07-14
2423189185,18,1230218,11,2013-07-24
2423197424,18,1203439,11,2013-05-11
2423475615,42,1221663,20,2013-06-23
2423476277,42,1220502,20,2013-07-03
2423564921,404,1221658,96,2013-06-22
2423622120,285,1221658,33,2013-06-21
2423802668,510,1221658,96,2013-06-24
2423850594,507,1221658,96,2013-06-23
2423904816,510,1221658,96,2013-06-29
2424003546,508,1221663,96,2013-06-27
2424170847,507,1221658,96,2013-06-24
2424295295,507,1221663,96,2013-06-21
2424330313,507,1203439,96,2013-05-16
2424532841,507,1221663,96,2013-06-25
2424663534,31,1220502,17,2013-07-01
2424724220,21,1230218,10,2013-07-27
2424751565,70,1221658,34,2013-06-20
2424756215,68,1203439,4,2013-05-11
2424760160,65,1203439,26,2013-05-12
2424774353,58,1230218,28,2013-07-25
2424777417,133,1230218,43,2013-07-27
2424783027,98,1221663,8,2013-06-27
2424789853,63,1230218,14,2013-07-26
2424807705,143,1220502,34,2013-07-09
2424827259,96,1221663,27,2013-06-24
2424828434,96,1221663,27,2013-06-25
2424828442,96,1220502,27,2013-07-01
2424828930,96,1208252,27,2013-05-01
2424887214,46,1230218,15,2013-07-24
2424905135,46,1230218,15,2013-07-25
2424925962,17,1221658,4,2013-06-22
2424949058,18,1230218,11,2013-07-25
2424961405,360,1220503,37,2013-07-20
2424961510,360,1221666,37,2013-06-25
2425232916,42,1230218,20,2013-07-27
2425233016,42,1221658,20,2013-06-20
2425234501,42,1230218,20,2013-07-24
2425234544,42,1221658,20,2013-06-21
2425276858,402,1221658,96,2013-06-27
2425321108,403,1221663,96,2013-06-27
2425342457,401,1221667,96,2013-06-25
2425375989,293,1221663,33,2013-06-20
2425544286,508,1221658,96,2013-06-22
2425563606,508,1221658,96,2013-06-25
2425565975,508,1221663,96,2013-06-27
2425595146,31,1220503,17,2013-07-02
2425645595,85,1221663,22,2013-06-28
2425672637,101,1221663,20,2013-06-27
2425699397,165,1221658,21,2013-06-21
2425705861,58,1203439,28,2013-05-15
2425722544,63,1203439,14,2013-05-15
2425722603,12,1221663,7,2013-06-24
2425723020,12,1221666,7,2013-06-27
2425758490,96,1230218,27,2013-07-27
2425855457,17,1221658,4,2013-06-20
2425863891,20,1230218,7,2013-07-25
2425869330,4,1190530,1,2013-06-03
2425875199,18,1230218,11,2013-07-28
2425878803,15,1221663,9,2013-06-23
2426157756,42,1221663,20,2013-06-28
2426159566,42,1220503,20,2013-07-21
2426159865,42,1221663,20,2013-06-23
2426185577,404,1221663,96,2013-06-20
2426266486,401,1221663,96,2013-06-27
2426299355,293,1221663,33,2013-06-21
2426522355,31,1220502,17,2013-07-03
2426552802,31,1230218,17,2013-07-25
2426552906,31,1220503,17,2013-07-01
2426554309,31,1221663,17,2013-06-21
2426563641,85,1203439,22,2013-05-11
2426595974,101,1221663,20,2013-06-25
2426596013,101,1221663,20,2013-06-22
2426606830,70,1221658,34,2013-06-20
2426610519,65,1221658,26,2013-06-20
2426613879,64,1221658,21,2013-06-26
2426614602,64,1221658,21,2013-06-23
2426619358,65,1221663,26,2013-06-20
2426660003,191,1221658,39,2013-06-22
2426660274,191,1221663,39,2013-06-23
2426665170,140,1221663,45,2013-06-28
2426690814,214,1221666,8,2013-06-20
2426718815,206,1221663,21,2013-06-30
2426749965,46,1221663,15,2013-06-21
2426769994,46,1220503,15,2013-07-01
2426788429,88,1221663,14,2013-06-22
2427096115,42,1221663,20,2013-06-26
2427096478,42,1221663,20,2013-06-21
2427106514,402,1221663,96,2013-06-22
2427203194,400,1221663,96,2013-06-26
2427226770,401,1221663,96,2013-06-21
2427236821,404,1221663,96,2013-06-24
2427253595,362,1221663,10,2013-06-26
2427504139,31,1230218,17,2013-07-24
2427508715,31,1220503,17,2013-07-04
2427561721,85,1203439,22,2013-05-16
2427561785,85,1203439,22,2013-05-12
2427571901,85,1220503,22,2013-07-10
2427572801,85,1220503,22,2013-07-20
2427576983,85,1203439,22,2013-05-16
2427594769,21,1220503,10,2013-07-06
2427596376,21,1221658,10,2013-06-20
2427596831,21,1221667,10,2013-06-21
2427639444,101,1221663,20,2013-06-21
2427639535,101,1230218,20,2013-07-25
2427640283,101,1220503,20,2013-07-04
2427640294,101,1230218,20,2013-07-24
2427641035,77,1221658,37,2013-06-20
2427649877,101,1220502,20,2013-07-04
2427710764,83,1221663,15,2013-06-22
2427724348,89,1221658,16,2013-06-22
2427748798,98,1221663,8,2013-06-22
2427766227,126,1230218,18,2013-07-26
2427776543,63,1203439,14,2013-05-15
2427781703,63,1230218,14,2013-07-25
2427795230,191,1230218,39,2013-07-25
2427799370,26,1230218,16,2013-07-25
2427800724,26,1230218,16,2013-07-27
2427802301,143,1203439,34,2013-05-17
2427805080,26,1221658,16,2013-06-22
2427844221,96,1230218,27,2013-07-26
2427848717,96,1230218,27,2013-07-25
2427848781,96,1220502,27,2013-07-05
2427858198,214,1221663,8,2013-06-25
2427864809,214,1203439,8,2013-05-17
2427864928,214,1221658,8,2013-06-23
2427877423,214,1221658,8,2013-06-28
2427893814,214,1219900,8,2013-07-01
2427895507,214,1219900,8,2013-07-01
2427906789,214,1221663,8,2013-06-27
2427926391,206,1203439,21,2013-05-14
2427935923,46,1221663,15,2013-06-21
2427973052,46,1230218,15,2013-07-25
2427973164,46,1221658,15,2013-06-20
2427999671,46,1221663,15,2013-06-29
2428022803,46,1230218,15,2013-07-26
2428055201,46,1221663,15,2013-06-25
2428063518,46,1221663,15,2013-06-21
2428064046,46,1221663,15,2013-06-20
2428085078,14,1221658,8,2013-06-26
2428089034,3,1221663,2,2013-06-21
2428105028,18,1213242,11,2013-07-03
2428133773,4,1221665,1,2013-06-24
2428145940,18,1213242,11,2013-06-22
2428616746,397,1221658,93,2013-06-24
2428735244,42,1221663,20,2013-06-21
2428736074,42,1221663,20,2013-06-22
2428737854,42,1221663,20,2013-06-22
2428737891,42,1230218,20,2013-07-27
2428738059,42,1230218,20,2013-07-25
2428740766,42,1221658,20,2013-06-22
2428772488,404,1221663,96,2013-06-22
2428817800,403,1221658,96,2013-06-27
2428877245,401,1221663,96,2013-06-22
2428939532,402,1221658,96,2013-06-26
2428951117,404,1221658,96,2013-06-22
2428958235,402,1221663,96,2013-06-23
2429085677,400,1230218,96,2013-07-29
2429106612,401,1221658,96,2013-06-24
2429112723,401,1221663,96,2013-06-21
2429322538,180,1221658,2,2013-06-21
2429493431,508,1221663,96,2013-06-25
2429520342,510,1200581,96,2013-05-02
2429534638,510,1221667,96,2013-06-20
2429563870,507,1221658,96,2013-06-23
2429625819,508,1230218,96,2013-07-24
2429637424,508,1203439,96,2013-05-13
2429652889,510,1221663,96,2013-06-20
2429686170,31,1230218,17,2013-07-24
2429721285,31,1230218,17,2013-07-25
2429722270,31,1230218,17,2013-07-28
2429723293,31,1220503,17,2013-07-04
2429735351,85,1220502,22,2013-07-03
2429768735,101,1220503,20,2013-07-02
2429770217,101,1221663,20,2013-06-23
2429770241,101,1221663,20,2013-06-21
2429789097,68,1221663,4,2013-06-30
2429798828,165,1221658,21,2013-06-23
2429799377,165,1221658,21,2013-06-20
2429807814,133,1203439,43,2013-05-23
2429839896,191,1221663,39,2013-06-28
2429843873,83,1221663,15,2013-06-24
2429863318,96,1221658,27,2013-06-20
2429865030,96,1230218,27,2013-07-25
2429981684,14,1221666,8,2013-06-26
2429986186,20,1230218,7,2013-07-27
2429998941,18,1221666,11,2013-06-22
2430002524,15,1221663,9,2013-06-20
2430007603,15,1221663,9,2013-06-21
2430260836,42,1221663,20,2013-06-26
2430260979,42,1221658,20,2013-06-22
2430261972,42,1221658,20,2013-06-23
2430262252,42,1220502,20,2013-07-28
2430263404,42,1221663,20,2013-06-25
2430263624,42,1230218,20,2013-07-25
2430264336,42,1221663,20,2013-06-20
2430267292,402,1221658,96,2013-06-24
2430382131,400,1230218,96,2013-07-26
2430427275,401,1221658,96,2013-06-23
2430605351,507,1221663,96,2013-06-30
2430652381,508,1230218,96,2013-07-27
2430757364,508,1221658,96,2013-06-22
2430819347,507,1221663,96,2013-06-23
2430959585,510,1221663,96,2013-06-24
2431000919,508,1221663,96,2013-06-29
2431209838,510,1221663,96,2013-06-25
2431266567,507,1221658,96,2013-06-26
2431323632,507,1221663,96,2013-06-24
2431354234,507,1221658,96,2013-06-23
2431363737,508,1221658,96,2013-06-21
2431390053,507,1221658,96,2013-06-27
2431402645,508,1221658,96,2013-06-22
2431494984,507,1221663,96,2013-06-23
2431614333,507,1221663,96,2013-06-24
2431682998,16,1230218,10,2013-07-24
2431700942,21,1203439,10,2013-05-18
2431721773,101,1220503,20,2013-07-20
2431722155,101,1220503,20,2013-07-05
2431722250,101,1221663,20,2013-06-26
2431722263,101,1221663,20,2013-06-20
2431725124,101,1220503,20,2013-07-18
2431733098,68,1230218,4,2013-07-24
2431733213,68,1221658,4,2013-06-23
2431750928,143,1221663,34,2013-06-30
2431755756,133,1203439,43,2013-05-16
2431761631,126,1221663,18,2013-06-26
2431778642,140,1203439,45,2013-05-17
2431807679,184,1221663,21,2013-06-20
2431871640,46,1221663,15,2013-06-24
2431895030,46,1220503,15,2013-07-22
2431895217,46,1200581,15,2013-05-31
2431910999,192,1230218,22,2013-07-25
2431913715,17,1221658,4,2013-06-20
2431916256,3,1221663,2,2013-06-20
2432220402,42,1220502,20,2013-07-03
2432221847,42,1230218,20,2013-07-25
2432222304,42,1230218,20,2013-07-24
2432351423,401,1221658,96,2013-06-24
2432380275,401,1221663,96,2013-06-28
2432396433,285,1230218,33,2013-07-24
2432528740,510,1221663,96,2013-06-22
2432569410,507,1221658,96,2013-06-24
2432580860,508,1221663,96,2013-06-27
2432595634,508,1221658,96,2013-06-20
2432694326,85,1203439,22,2013-05-14
2432721227,101,1230218,20,2013-07-28
2432734764,65,1221663,26,2013-06-20
2432746803,64,1221658,21,2013-06-24
2432748129,165,1220503,21,2013-07-07
2432752288,83,1230218,15,2013-07-27
2432754322,98,1230218,8,2013-07-25
2432754529,89,1221663,16,2013-06-23
2432754802,151,1203439,35,2013-05-15
2432760137,151,1230218,35,2013-07-26
2432760594,89,1203439,16,2013-05-15
2432766295,58,1219900,28,2013-07-01
2432767546,58,1230218,28,2013-07-25
2432780593,2,1221667,1,2013-06-22
2432806045,96,1230218,27,2013-07-27
2432834006,214,1203439,8,2013-05-13
2432843439,46,1221663,15,2013-06-22
2432878728,46,1220503,15,2013-07-03
2432886848,46,1221663,15,2013-06-22
2432892150,46,1208251,15,2013-05-01
2432892278,46,1220503,15,2013-07-22
2432892487,46,1221658,15,2013-06-22
2432917422,95,1213242,39,2013-05-25
2432917926,4,1219903,1,2013-06-27
2432924935,18,1221658,11,2013-06-20
2432940552,360,1221663,37,2013-06-20
2433201769,42,1221663,20,2013-06-21
2433202030,42,1221663,20,2013-06-21
2433216590,402,1221663,96,2013-06-27
2433337791,401,1221658,96,2013-06-22
2433414351,122,1221658,43,2013-06-22
2433503143,507,1221663,96,2013-06-23
2433633480,101,1221658,20,2013-06-21
2433644036,68,1221663,4,2013-06-22
2433649020,65,1221663,26,2013-06-20
2433662318,83,1230218,15,2013-07-26
2433671611,98,1230218,8,2013-07-29
2433683129,63,1221665,14,2013-06-24
2433693600,191,1221663,39,2013-06-22
2433719112,96,1221663,27,2013-06-20
2433736039,214,1230218,8,2013-07-24
2433739608,214,1221666,8,2013-06-21
2433756317,46,1221663,15,2013-06-26
2433756515,46,1221663,15,2013-06-21
2433761510,46,1230218,15,2013-07-27
2433762693,46,1221658,15,2013-06-20
2433780481,46,1220503,15,2013-07-10
2433801145,46,1221663,15,2013-06-23
2433805059,46,1221658,15,2013-06-26
2433806231,46,1221663,15,2013-06-22
2433810778,46,1221663,15,2013-06-25
2433835685,18,1221663,11,2013-06-20
2434117800,42,1221663,20,2013-06-24
2434117939,42,1221658,20,2013-06-25
2434131880,402,1221663,96,2013-06-25
2434146392,402,1221663,96,2013-06-21
2434165247,403,1221658,96,2013-06-20
2434228694,401,1221663,96,2013-06-25
2434421102,507,1221663,96,2013-06-29
2434520259,85,1230218,22,2013-07-26
2434525984,85,1203439,22,2013-05-15
2434528837,85,1220502,22,2013-07-02
2434551109,101,1230218,20,2013-07-26
2434551251,101,1221658,20,2013-06-23
2434563619,68,1220503,4,2013-07-18
2434576607,165,1213242,21,2013-05-21
2434578439,83,1220502,15,2013-07-01
2434580133,83,1230218,15,2013-07-27
2434580381,83,1221663,15,2013-06-23
2434583900,151,1221658,35,2013-06-23
2434593836,89,1221658,16,2013-06-24
2434593991,58,1221663,28,2013-06-29
2434609319,2,1219903,1,2013-07-03
2434644554,214,1221663,8,2013-06-25
2434671104,46,1220503,15,2013-07-01
2434671462,46,1221663,15,2013-06-20
2434672346,46,1230218,15,2013-07-28
2434688378,46,1221658,15,2013-06-25
2434690457,46,1221663,15,2013-06-25
2434692170,46,1230218,15,2013-07-28
2434693691,46,1221658,15,2013-06-20
2434696175,46,1221663,15,2013-06-21
2434699399,46,1220503,15,2013-07-20
2434699627,46,1230218,15,2013-07-25
2434699773,46,1221658,15,2013-06-22
2434700574,46,1220503,15,2013-07-19
2434702974,46,1220503,15,2013-07-10
2434703113,46,1230218,15,2013-07-26
2434710390,46,1221663,15,2013-06-21
2434710540,46,1230218,15,2013-07-27
2434711591,46,1221663,15,2013-06-20
2434714789,46,1221663,15,2013-06-21
2434719653,46,1220503,15,2013-07-18
2434727167,46,1230218,15,2013-07-26
2434728813,46,1221663,15,2013-06-29
2434729468,46,1221658,15,2013-06-21
2434731880,46,1221663,15,2013-06-25
2434733985,46,1230218,15,2013-07-24
2434734381,46,1221658,15,2013-06-20
2434734713,46,1230218,15,2013-07-27
2434744039,3,1221663,2,2013-06-23
2434772811,360,1221665,37,2013-06-23
2435036775,42,1208251,20,2013-05-01
2435038624,42,1221663,20,2013-06-21
2435039109,42,1230218,20,2013-07-27
2435050975,402,1221663,96,2013-06-23
2435141738,400,1221663,96,2013-06-23
2435354453,508,1221658,96,2013-06-29
2435366231,508,1221658,96,2013-06-23
2435600620,21,1221667,10,2013-06-21
2435604479,21,1221663,10,2013-06-22
2435607779,21,1208501,10,2013-05-15
2435642760,101,1221658,20,2013-06-24
2435648849,101,1221658,20,2013-06-20
2435663647,68,1220502,4,2013-07-01
2435677021,65,1203439,26,2013-05-16
2435688187,70,1230218,34,2013-07-25
2435704790,165,1221658,21,2013-06-29
2435705300,165,1221663,21,2013-06-21
2435705764,165,1213242,21,2013-05-26
2435706778,165,1221658,21,2013-06-24
2435708522,73,1208503,10,2013-05-03
2435709866,83,1230218,15,2013-07-25
2435710194,83,1221663,15,2013-06-23
2435710637,143,1203439,34,2013-05-17
2435715214,98,1221663,8,2013-06-25
2435716324,431,1221658,35,2013-06-23
2435716680,133,1220503,43,2013-07-06
2435718336,126,1220502,18,2013-07-05
2435720314,98,1221658,8,2013-06-26
2435722295,126,1230218,18,2013-07-26
2435727643,12,1230218,7,2013-07-29
2435742583,2,1190530,1,2013-05-13
2435751559,26,1230218,16,2013-07-28
2435756012,83,1221663,15,2013-06-23
2435757489,98,1221658,8,2013-06-22
2435762679,211,1219900,24,2013-07-01
2435763699,89,1203439,16,2013-05-23
2435766610,98,1221658,8,2013-06-24
2435767819,98,1221665,8,2013-06-22
2435770431,98,1203439,8,2013-05-16
2435773397,58,1230218,28,2013-07-27
2435780361,140,1203439,45,2013-05-30
2435792838,191,1221663,39,2013-06-24
2435793199,191,1230218,39,2013-07-27
2435797362,140,1230218,45,2013-07-25
2435799843,58,1221663,28,2013-06-22
2435837569,96,1221663,27,2013-06-20
2435841379,96,1221663,27,2013-06-22
2435870700,214,1221663,8,2013-06-25
2435886255,214,1221663,8,2013-06-26
2435896868,214,1221663,8,2013-06-21
2435907641,214,1221658,8,2013-06-23
2435927359,46,1220502,15,2013-07-07
2435928055,46,1230218,15,2013-07-28
2435936750,46,1220503,15,2013-07-03
2435939538,46,1220503,15,2013-07-13
2435941231,46,1221663,15,2013-06-20
2435943636,46,1221663,15,2013-06-26
2435944036,46,1203439,15,2013-05-21
2435945048,46,1221663,15,2013-06-20
2435946378,46,1220503,15,2013-07-06
2435947206,46,1208329,15,2013-05-03
2435948726,46,1221663,15,2013-06-20
2435950519,46,1220503,15,2013-07-04
2435951890,46,1208252,15,2013-05-01
2435952906,46,1221658,15,2013-06-26
2435953185,46,1230218,15,2013-07-24
2435955104,46,1220503,15,2013-07-02
2435955790,46,1230218,15,2013-07-24
2435963794,46,1221658,15,2013-06-21
2435965942,46,1220503,15,2013-07-13
2435967835,46,1221658,15,2013-06-24
2435968122,46,1221658,15,2013-06-24
2435971829,46,1221663,15,2013-06-23
2435976664,46,1221658,15,2013-06-24
2435977102,46,1221663,15,2013-06-26
2435989319,46,1230218,15,2013-07-24
2435991789,46,1230218,15,2013-07-25
2435992085,46,1221663,15,2013-06-21
2435993214,46,1230218,15,2013-07-24
2435997734,46,1221663,15,2013-06-21
2435999785,46,1221658,15,2013-06-28
