id,chain,offer,market,repeattrips,repeater,offerdate,category,quantity,company,offervalue,brand
678661812,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
678663429,191,1197502,39,1,True,2013-03-25,3203,1,106414464,0.75,13474
678667164,12,1197502,7,0,False,2013-04-09,3203,1,106414464,0.75,13474
678668448,133,1197502,43,1,True,2013-03-30,3203,1,106414464,0.75,13474
678671824,133,1197502,43,0,False,2013-03-27,3203,1,106414464,0.75,13474
678672705,431,1200581,35,2,True,2013-04-02,1726,1,104460040,1.25,7668
678674284,143,1200581,34,0,False,2013-04-02,1726,1,104460040,1.25,7668
678675123,58,1200581,28,0,False,2013-04-04,1726,1,104460040,1.25,7668
678676326,211,1197502,24,0,False,2013-03-26,3203,1,106414464,0.75,13474
678677398,191,1197502,39,0,False,2013-03-27,3203,1,106414464,0.75,13474
678677857,191,1197502,39,1,True,2013-03-30,3203,1,106414464,0.75,13474
678681135,143,1200581,34,0,False,2013-04-04,1726,1,104460040,1.25,7668
678700115,83,1208251,15,0,False,2013-04-24,2202,1,104460040,2.0,3718
678704767,191,1208329,39,3,True,2013-04-22,2119,1,108079383,1.0,6926
678705204,89,1197502,16,1,True,2013-03-27,3203,1,106414464,0.75,13474
678714804,211,1208329,24,11,True,2013-04-22,2119,1,108079383,1.0,6926
678716175,89,1208329,16,1,True,2013-04-22,2119,1,108079383,1.0,6926
678724862,89,1208251,16,1,True,2013-04-24,2202,1,104460040,2.0,3718
678725215,58,1208329,28,3,True,2013-04-22,2119,1,108079383,1.0,6926
678727741,126,1197502,18,0,False,2013-03-25,3203,1,106414464,0.75,13474
678731250,151,1208329,35,10,True,2013-04-24,2119,1,108079383,1.0,6926
678733386,143,1197502,34,0,False,2013-03-26,3203,1,106414464,0.75,13474
678739681,143,1208252,34,1,True,2013-04-25,2202,1,104460040,3.0,3718
678742681,58,1197502,28,0,False,2013-03-29,3203,1,106414464,0.75,13474
678743251,83,1200581,15,1,True,2013-04-02,1726,1,104460040,1.25,7668
678745254,191,1200581,39,0,False,2013-04-02,1726,1,104460040,1.25,7668
678747902,2,1197502,1,0,False,2013-04-19,3203,1,106414464,0.75,13474
678749475,89,1197502,16,0,False,2013-04-22,3203,1,106414464,0.75,13474
678751659,83,1197502,15,0,False,2013-04-02,3203,1,106414464,0.75,13474
678758725,89,1197502,16,0,False,2013-03-30,3203,1,106414464,0.75,13474
678762904,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
678765704,58,1208251,28,0,False,2013-04-25,2202,1,104460040,2.0,3718
678769409,191,1200988,39,1,True,2013-03-19,3509,1,103320030,2.0,875
678770631,89,1197502,16,1,True,2013-04-05,3203,1,106414464,0.75,13474
678774588,89,1197502,16,0,False,2013-03-25,3203,1,106414464,0.75,13474
678778214,191,1197502,39,0,False,2013-03-27,3203,1,106414464,0.75,13474
678787262,89,1197502,16,0,False,2013-03-25,3203,1,106414464,0.75,13474
678789877,143,1200578,34,0,False,2013-04-05,1703,1,104460040,1.5,7668
678791402,191,1197502,39,0,False,2013-03-28,3203,1,106414464,0.75,13474
678791551,83,1204576,15,0,False,2013-04-15,5616,1,104610040,1.0,15889
678793930,151,1197502,35,0,False,2013-03-25,3203,1,106414464,0.75,13474
678798270,191,1197502,39,1,True,2013-03-28,3203,1,106414464,0.75,13474
678802527,143,1200581,34,0,False,2013-04-07,1726,1,104460040,1.25,7668
678810462,126,1197502,18,0,False,2013-03-25,3203,1,106414464,0.75,13474
678812189,2,1200988,1,0,False,2013-03-16,3509,1,103320030,2.0,875
678815020,151,1208251,35,1,True,2013-04-25,2202,1,104460040,2.0,3718
678816447,431,1197502,35,1,True,2013-03-30,3203,1,106414464,0.75,13474
678821337,89,1200579,16,0,False,2013-04-09,1703,1,104460040,1.5,7668
678824537,126,1197502,18,0,False,2013-03-26,3203,1,106414464,0.75,13474
678826815,431,1197502,35,0,False,2013-03-27,3203,1,106414464,0.75,13474
678832932,126,1197502,18,0,False,2013-03-25,3203,1,106414464,0.75,13474
678834128,89,1208329,16,14,True,2013-04-22,2119,1,108079383,1.0,6926
678835781,133,1208251,43,0,False,2013-04-28,2202,1,104460040,2.0,3718
678836778,191,1197502,39,0,False,2013-03-29,3203,1,106414464,0.75,13474
678845937,83,1197502,15,1,True,2013-04-20,3203,1,106414464,0.75,13474
678847501,133,1200581,43,0,False,2013-04-09,1726,1,104460040,1.25,7668
678850305,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
678854815,58,1208329,28,0,False,2013-04-24,2119,1,108079383,1.0,6926
678859661,89,1200581,16,0,False,2013-04-05,1726,1,104460040,1.25,7668
678859791,89,1208329,16,0,False,2013-04-23,2119,1,108079383,1.0,6926
678860791,211,1197502,24,0,False,2013-04-24,3203,1,106414464,0.75,13474
678861365,151,1197502,35,1,True,2013-03-25,3203,1,106414464,0.75,13474
678869424,151,1197502,35,0,False,2013-03-29,3203,1,106414464,0.75,13474
678871620,211,1208252,24,0,False,2013-04-25,2202,1,104460040,3.0,3718
678872278,191,1204576,39,0,False,2013-04-25,5616,1,104610040,1.0,15889
678878835,126,1200581,18,0,False,2013-04-01,1726,1,104460040,1.25,7668
678878977,191,1200581,39,0,False,2013-04-01,1726,1,104460040,1.25,7668
678887575,89,1197502,16,0,False,2013-04-03,3203,1,106414464,0.75,13474
678889337,12,1197502,7,0,False,2013-03-26,3203,1,106414464,0.75,13474
678889482,140,1197502,45,1,True,2013-03-25,3203,1,106414464,0.75,13474
678890388,89,1208251,16,0,False,2013-04-24,2202,1,104460040,2.0,3718
678894062,143,1200582,34,0,False,2013-04-06,1726,1,104460040,1.25,7668
678894313,143,1197502,34,0,False,2013-03-30,3203,1,106414464,0.75,13474
678896240,191,1200581,39,0,False,2013-04-02,1726,1,104460040,1.25,7668
678897267,191,1197502,39,0,False,2013-03-30,3203,1,106414464,0.75,13474
678907454,431,1197502,35,0,False,2013-03-25,3203,1,106414464,0.75,13474
678924730,89,1197502,16,2,True,2013-03-27,3203,1,106414464,0.75,13474
678925871,126,1208329,18,8,True,2013-04-29,2119,1,108079383,1.0,6926
678933475,98,1208329,8,0,False,2013-04-22,2119,1,108079383,1.0,6926
678939054,89,1208251,16,1,True,2013-04-24,2202,1,104460040,2.0,3718
678943222,26,1208329,16,5,True,2013-04-27,2119,1,108079383,1.0,6926
678945596,83,1200581,15,0,False,2013-04-01,1726,1,104460040,1.25,7668
678946643,89,1200581,16,0,False,2013-04-02,1726,1,104460040,1.25,7668
678949460,83,1197502,15,2,True,2013-04-05,3203,1,106414464,0.75,13474
678951950,89,1200581,16,0,False,2013-04-02,1726,1,104460040,1.25,7668
678952727,211,1197502,24,0,False,2013-03-30,3203,1,106414464,0.75,13474
678953579,126,1204576,18,0,False,2013-04-23,5616,1,104610040,1.0,15889
678955334,151,1208251,35,0,False,2013-04-30,2202,1,104460040,2.0,3718
678960798,151,1204822,35,0,False,2013-04-10,5619,1,107717272,1.5,102504
678961276,211,1208252,24,0,False,2013-04-26,2202,1,104460040,3.0,3718
678961828,89,1208329,16,3,True,2013-04-22,2119,1,108079383,1.0,6926
678968564,26,1208251,16,0,False,2013-04-26,2202,1,104460040,2.0,3718
678968619,89,1197502,16,1,True,2013-03-30,3203,1,106414464,0.75,13474
678973834,89,1197502,16,0,False,2013-04-04,3203,1,106414464,0.75,13474
678975596,26,1197502,16,0,False,2013-04-01,3203,1,106414464,0.75,13474
679001790,143,1197502,34,0,False,2013-04-19,3203,1,106414464,0.75,13474
679002001,126,1200581,18,0,False,2013-04-01,1726,1,104460040,1.25,7668
679006509,143,1197502,34,0,False,2013-03-25,3203,1,106414464,0.75,13474
679006653,126,1197502,18,0,False,2013-03-25,3203,1,106414464,0.75,13474
679015763,12,1204576,7,1,True,2013-04-26,5616,1,104610040,1.0,15889
679018772,23,1204821,11,0,False,2013-04-05,5619,1,107717272,1.5,102504
679022043,26,1197502,16,0,False,2013-03-25,3203,1,106414464,0.75,13474
679022199,126,1208251,18,0,False,2013-04-25,2202,1,104460040,2.0,3718
679024471,191,1197502,39,0,False,2013-04-23,3203,1,106414464,0.75,13474
679030906,12,1197502,7,0,False,2013-03-28,3203,1,106414464,0.75,13474
679033814,151,1208329,35,6,True,2013-04-24,2119,1,108079383,1.0,6926
679034615,83,1208329,15,0,False,2013-04-22,2119,1,108079383,1.0,6926
679037047,143,1208252,34,3,True,2013-04-28,2202,1,104460040,3.0,3718
679044625,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679047428,151,1208251,35,0,False,2013-04-28,2202,1,104460040,2.0,3718
679048069,83,1200581,15,0,False,2013-04-03,1726,1,104460040,1.25,7668
679048961,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679051881,143,1197502,34,0,False,2013-03-26,3203,1,106414464,0.75,13474
679055739,151,1200581,35,1,True,2013-04-02,1726,1,104460040,1.25,7668
679057716,143,1197502,34,1,True,2013-03-28,3203,1,106414464,0.75,13474
679060111,89,1197502,16,2,True,2013-03-25,3203,1,106414464,0.75,13474
679060947,26,1200581,16,0,False,2013-04-07,1726,1,104460040,1.25,7668
679066495,26,1200988,16,0,False,2013-03-21,3509,1,103320030,2.0,875
679066907,143,1197502,34,0,False,2013-04-19,3203,1,106414464,0.75,13474
679067385,58,1208251,28,2,True,2013-04-25,2202,1,104460040,2.0,3718
679068221,26,1197502,16,0,False,2013-03-28,3203,1,106414464,0.75,13474
679071077,151,1197502,35,0,False,2013-03-30,3203,1,106414464,0.75,13474
679071458,89,1200581,16,0,False,2013-04-05,1726,1,104460040,1.25,7668
679072920,23,1208251,11,0,False,2013-04-24,2202,1,104460040,2.0,3718
679083381,126,1197502,18,0,False,2013-03-30,3203,1,106414464,0.75,13474
679087039,126,1208329,18,5,True,2013-04-24,2119,1,108079383,1.0,6926
679087595,58,1197502,28,1,True,2013-03-27,3203,1,106414464,0.75,13474
679092694,191,1197502,39,0,False,2013-03-28,3203,1,106414464,0.75,13474
679093465,12,1197502,7,0,False,2013-03-28,3203,1,106414464,0.75,13474
679094034,12,1204822,7,0,False,2013-04-06,5619,1,107717272,1.5,102504
679098436,143,1200578,34,0,False,2013-04-02,1703,1,104460040,1.5,7668
679103401,83,1204576,15,0,False,2013-04-24,5616,1,104610040,1.0,15889
679106051,191,1197502,39,0,False,2013-03-29,3203,1,106414464,0.75,13474
679109427,83,1197502,15,1,True,2013-03-26,3203,1,106414464,0.75,13474
679112796,126,1197502,18,0,False,2013-03-25,3203,1,106414464,0.75,13474
679114010,126,1197502,18,2,True,2013-03-25,3203,1,106414464,0.75,13474
679117379,58,1197502,28,1,True,2013-03-30,3203,1,106414464,0.75,13474
679118605,89,1197502,16,1,True,2013-03-26,3203,1,106414464,0.75,13474
679124592,431,1197502,35,1,True,2013-04-03,3203,1,106414464,0.75,13474
679125216,83,1208251,15,0,False,2013-04-26,2202,1,104460040,2.0,3718
679128416,83,1197502,15,0,False,2013-03-28,3203,1,106414464,0.75,13474
679131926,98,1197502,8,0,False,2013-03-26,3203,1,106414464,0.75,13474
679136321,83,1197502,15,0,False,2013-03-26,3203,1,106414464,0.75,13474
679138417,191,1197502,39,0,False,2013-03-31,3203,1,106414464,0.75,13474
679155182,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679164131,89,1197502,16,1,True,2013-03-27,3203,1,106414464,0.75,13474
679170865,431,1208329,35,1,True,2013-04-25,2119,1,108079383,1.0,6926
679171408,89,1208329,16,0,False,2013-04-23,2119,1,108079383,1.0,6926
679181009,58,1200581,28,0,False,2013-04-06,1726,1,104460040,1.25,7668
679181960,12,1208329,7,0,False,2013-04-22,2119,1,108079383,1.0,6926
679186246,26,1197502,16,0,False,2013-04-22,3203,1,106414464,0.75,13474
679187930,151,1204821,35,1,True,2013-04-09,5619,1,107717272,1.5,102504
679205339,191,1197502,39,0,False,2013-03-31,3203,1,106414464,0.75,13474
679209831,143,1200581,34,0,False,2013-04-21,1726,1,104460040,1.25,7668
679211938,151,1200581,35,0,False,2013-04-02,1726,1,104460040,1.25,7668
679219749,126,1200578,18,0,False,2013-04-03,1703,1,104460040,1.5,7668
679222305,89,1197502,16,0,False,2013-03-28,3203,1,106414464,0.75,13474
679226195,83,1200579,15,0,False,2013-04-12,1703,1,104460040,1.5,7668
679226387,191,1197502,39,2,True,2013-03-26,3203,1,106414464,0.75,13474
679238315,89,1197502,16,0,False,2013-03-29,3203,1,106414464,0.75,13474
679242604,58,1200581,28,1,True,2013-04-01,1726,1,104460040,1.25,7668
679244022,151,1197502,35,1,True,2013-03-26,3203,1,106414464,0.75,13474
679244040,63,1208329,14,5,True,2013-04-26,2119,1,108079383,1.0,6926
679245405,143,1208251,34,1,True,2013-04-25,2202,1,104460040,2.0,3718
679245518,83,1200578,15,0,False,2013-04-01,1703,1,104460040,1.5,7668
679247894,12,1208329,7,0,False,2013-04-29,2119,1,108079383,1.0,6926
679258109,191,1208329,39,0,False,2013-04-22,2119,1,108079383,1.0,6926
679259484,63,1208329,14,0,False,2013-04-28,2119,1,108079383,1.0,6926
679265813,191,1208252,39,0,False,2013-04-25,2202,1,104460040,3.0,3718
679268398,151,1197502,35,1,True,2013-03-25,3203,1,106414464,0.75,13474
679269428,191,1197502,39,0,False,2013-03-31,3203,1,106414464,0.75,13474
679272558,26,1208329,16,13,True,2013-04-22,2119,1,108079383,1.0,6926
679276115,191,1208251,39,1,True,2013-04-30,2202,1,104460040,2.0,3718
679281227,58,1197502,28,0,False,2013-03-26,3203,1,106414464,0.75,13474
679301046,58,1208329,28,0,False,2013-04-28,2119,1,108079383,1.0,6926
679302284,431,1197502,35,1,True,2013-04-21,3203,1,106414464,0.75,13474
679306437,431,1197502,35,0,False,2013-03-27,3203,1,106414464,0.75,13474
679307123,191,1204576,39,0,False,2013-04-25,5616,1,104610040,1.0,15889
679312082,191,1197502,39,1,True,2013-03-27,3203,1,106414464,0.75,13474
679317447,89,1200581,16,0,False,2013-04-06,1726,1,104460040,1.25,7668
679317488,191,1208252,39,1,True,2013-04-24,2202,1,104460040,3.0,3718
679322980,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679323840,191,1197502,39,0,False,2013-04-20,3203,1,106414464,0.75,13474
679325518,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679331860,89,1197502,16,0,False,2013-03-25,3203,1,106414464,0.75,13474
679339554,191,1197502,39,0,False,2013-03-29,3203,1,106414464,0.75,13474
679341477,2,1197502,1,0,False,2013-03-28,3203,1,106414464,0.75,13474
679344243,191,1197502,39,0,False,2013-03-26,3203,1,106414464,0.75,13474
679347315,83,1197502,15,0,False,2013-03-30,3203,1,106414464,0.75,13474
679347478,89,1197502,16,0,False,2013-03-28,3203,1,106414464,0.75,13474
679350332,191,1197502,39,2,True,2013-03-25,3203,1,106414464,0.75,13474
679350586,133,1197502,43,0,False,2013-03-25,3203,1,106414464,0.75,13474
679351711,143,1200578,34,0,False,2013-04-10,1703,1,104460040,1.5,7668
679353614,126,1197502,18,0,False,2013-04-05,3203,1,106414464,0.75,13474
679360510,89,1208251,16,0,False,2013-04-25,2202,1,104460040,2.0,3718
679360538,431,1208252,35,0,False,2013-04-28,2202,1,104460040,3.0,3718
679377274,191,1197502,39,1,True,2013-03-27,3203,1,106414464,0.75,13474
679379629,191,1197502,39,0,False,2013-03-30,3203,1,106414464,0.75,13474
679379738,191,1208329,39,1,True,2013-04-26,2119,1,108079383,1.0,6926
679383556,58,1197502,28,0,False,2013-03-31,3203,1,106414464,0.75,13474
679388883,26,1197502,16,0,False,2013-03-28,3203,1,106414464,0.75,13474
679397952,83,1208329,15,0,False,2013-04-24,2119,1,108079383,1.0,6926
679405193,83,1208329,15,30,True,2013-04-26,2119,1,108079383,1.0,6926
679406688,83,1208251,15,1,True,2013-04-24,2202,1,104460040,2.0,3718
679408807,143,1197502,34,0,False,2013-03-27,3203,1,106414464,0.75,13474
679409015,191,1200581,39,0,False,2013-04-05,1726,1,104460040,1.25,7668
679410753,191,1200578,39,0,False,2013-04-02,1703,1,104460040,1.5,7668
679414180,63,1208329,14,0,False,2013-04-24,2119,1,108079383,1.0,6926
679421201,191,1197502,39,0,False,2013-03-26,3203,1,106414464,0.75,13474
679429958,431,1200988,35,0,False,2013-03-15,3509,1,103320030,2.0,875
679434728,431,1208251,35,1,True,2013-04-29,2202,1,104460040,2.0,3718
679437054,143,1197502,34,0,False,2013-03-25,3203,1,106414464,0.75,13474
679437666,126,1208329,18,0,False,2013-04-22,2119,1,108079383,1.0,6926
679437757,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679439377,191,1204576,39,0,False,2013-04-23,5616,1,104610040,1.0,15889
679439762,26,1200581,16,0,False,2013-04-06,1726,1,104460040,1.25,7668
679440735,89,1197502,16,0,False,2013-03-26,3203,1,106414464,0.75,13474
679447225,191,1208251,39,1,True,2013-04-25,2202,1,104460040,2.0,3718
679449299,191,1197502,39,0,False,2013-04-19,3203,1,106414464,0.75,13474
679451565,12,1200581,7,0,False,2013-04-07,1726,1,104460040,1.25,7668
679452661,143,1197502,34,0,False,2013-04-22,3203,1,106414464,0.75,13474
679452978,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679456044,431,1200581,35,1,True,2013-04-06,1726,1,104460040,1.25,7668
679456989,151,1197502,35,0,False,2013-04-18,3203,1,106414464,0.75,13474
679458798,151,1208251,35,0,False,2013-04-25,2202,1,104460040,2.0,3718
679465351,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679471783,191,1208251,39,1,True,2013-04-27,2202,1,104460040,2.0,3718
679472555,26,1197502,16,0,False,2013-04-04,3203,1,106414464,0.75,13474
679475209,26,1200581,16,0,False,2013-04-02,1726,1,104460040,1.25,7668
679476282,89,1200581,16,0,False,2013-04-09,1726,1,104460040,1.25,7668
679479269,431,1197502,35,0,False,2013-03-29,3203,1,106414464,0.75,13474
679487282,126,1208251,18,0,False,2013-04-26,2202,1,104460040,2.0,3718
679487638,12,1197502,7,0,False,2013-03-26,3203,1,106414464,0.75,13474
679495656,83,1208252,15,1,True,2013-04-24,2202,1,104460040,3.0,3718
679505801,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679514742,140,1197502,45,2,True,2013-04-07,3203,1,106414464,0.75,13474
679517689,133,1197502,43,1,True,2013-04-19,3203,1,106414464,0.75,13474
679517842,89,1197502,16,0,False,2013-03-25,3203,1,106414464,0.75,13474
679522169,191,1200578,39,0,False,2013-04-01,1703,1,104460040,1.5,7668
679532068,83,1197502,15,0,False,2013-04-21,3203,1,106414464,0.75,13474
679539963,26,1208251,16,0,False,2013-04-30,2202,1,104460040,2.0,3718
679540663,83,1197502,15,0,False,2013-03-27,3203,1,106414464,0.75,13474
679544016,83,1197502,15,0,False,2013-04-07,3203,1,106414464,0.75,13474
679546039,140,1200581,45,0,False,2013-04-02,1726,1,104460040,1.25,7668
679547867,26,1208329,16,0,False,2013-04-23,2119,1,108079383,1.0,6926
679551561,89,1197502,16,0,False,2013-03-29,3203,1,106414464,0.75,13474
679551843,431,1200578,35,0,False,2013-04-07,1703,1,104460040,1.5,7668
679553389,143,1197502,34,1,True,2013-04-18,3203,1,106414464,0.75,13474
679553539,431,1200988,35,1,True,2013-03-15,3509,1,103320030,2.0,875
679557375,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679559683,126,1208251,18,1,True,2013-04-27,2202,1,104460040,2.0,3718
679566226,12,1204576,7,9,True,2013-04-30,5616,1,104610040,1.0,15889
679566690,89,1208251,16,0,False,2013-04-24,2202,1,104460040,2.0,3718
679580286,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679585873,89,1208329,16,1,True,2013-04-22,2119,1,108079383,1.0,6926
679586536,126,1208329,18,1,True,2013-04-22,2119,1,108079383,1.0,6926
679590727,26,1208329,16,0,False,2013-04-22,2119,1,108079383,1.0,6926
679594793,89,1197502,16,1,True,2013-03-27,3203,1,106414464,0.75,13474
679596146,140,1197502,45,0,False,2013-03-27,3203,1,106414464,0.75,13474
679603629,143,1208251,34,0,False,2013-04-24,2202,1,104460040,2.0,3718
679605254,63,1200582,14,0,False,2013-04-18,1726,1,104460040,1.25,7668
679608752,83,1200578,15,0,False,2013-04-08,1703,1,104460040,1.5,7668
679614769,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679627205,191,1208251,39,0,False,2013-04-27,2202,1,104460040,2.0,3718
679628540,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679629245,126,1208329,18,2,True,2013-04-22,2119,1,108079383,1.0,6926
679630269,191,1197502,39,0,False,2013-03-27,3203,1,106414464,0.75,13474
679632055,89,1200581,16,0,False,2013-04-01,1726,1,104460040,1.25,7668
679633127,191,1197502,39,0,False,2013-03-28,3203,1,106414464,0.75,13474
679633648,191,1200581,39,0,False,2013-04-02,1726,1,104460040,1.25,7668
679641396,89,1197502,16,0,False,2013-03-26,3203,1,106414464,0.75,13474
679644366,83,1200581,15,0,False,2013-04-02,1726,1,104460040,1.25,7668
679645183,191,1204576,39,0,False,2013-04-24,5616,1,104610040,1.0,15889
679651526,140,1197502,45,0,False,2013-03-29,3203,1,106414464,0.75,13474
679653653,211,1200581,24,0,False,2013-04-04,1726,1,104460040,1.25,7668
679654059,191,1208251,39,0,False,2013-04-24,2202,1,104460040,2.0,3718
679656405,98,1208251,8,1,True,2013-04-26,2202,1,104460040,2.0,3718
679658857,211,1197502,24,0,False,2013-03-25,3203,1,106414464,0.75,13474
679661086,191,1197502,39,0,False,2013-03-29,3203,1,106414464,0.75,13474
679667155,191,1208251,39,0,False,2013-04-28,2202,1,104460040,2.0,3718
679667508,126,1208329,18,1,True,2013-04-24,2119,1,108079383,1.0,6926
679669980,143,1200582,34,0,False,2013-04-02,1726,1,104460040,1.25,7668
679671641,89,1197502,16,0,False,2013-03-29,3203,1,106414464,0.75,13474
679676568,83,1208251,15,0,False,2013-04-25,2202,1,104460040,2.0,3718
679677995,431,1197502,35,0,False,2013-03-31,3203,1,106414464,0.75,13474
679679262,191,1197502,39,0,False,2013-03-28,3203,1,106414464,0.75,13474
679681035,191,1197502,39,1,True,2013-03-30,3203,1,106414464,0.75,13474
679687236,58,1197502,28,0,False,2013-03-30,3203,1,106414464,0.75,13474
679700325,431,1197502,35,0,False,2013-03-26,3203,1,106414464,0.75,13474
679706134,143,1200581,34,0,False,2013-04-01,1726,1,104460040,1.25,7668
679707170,26,1208251,16,0,False,2013-04-24,2202,1,104460040,2.0,3718
679712935,133,1197502,43,0,False,2013-04-05,3203,1,106414464,0.75,13474
679715893,89,1208251,16,1,True,2013-04-24,2202,1,104460040,2.0,3718
679717397,431,1208251,35,1,True,2013-04-24,2202,1,104460040,2.0,3718
679719337,12,1208329,7,0,False,2013-04-22,2119,1,108079383,1.0,6926
679721033,126,1197502,18,0,False,2013-03-27,3203,1,106414464,0.75,13474
679721457,126,1204821,18,0,False,2013-04-03,5619,1,107717272,1.5,102504
679723846,211,1204576,24,0,False,2013-04-25,5616,1,104610040,1.0,15889
679727517,191,1208251,39,0,False,2013-04-24,2202,1,104460040,2.0,3718
679730966,191,1197502,39,0,False,2013-03-27,3203,1,106414464,0.75,13474
679738309,143,1197502,34,0,False,2013-04-08,3203,1,106414464,0.75,13474
679742670,143,1197502,34,0,False,2013-03-27,3203,1,106414464,0.75,13474
679743356,12,1208329,7,1,True,2013-04-29,2119,1,108079383,1.0,6926
679745675,83,1204822,15,0,False,2013-04-20,5619,1,107717272,1.5,102504
679748392,63,1200581,14,0,False,2013-04-03,1726,1,104460040,1.25,7668
679749347,26,1197502,16,0,False,2013-03-27,3203,1,106414464,0.75,13474
679749649,191,1197502,39,0,False,2013-03-30,3203,1,106414464,0.75,13474
679753354,191,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
679759422,191,1200988,39,0,False,2013-03-16,3509,1,103320030,2.0,875
679759915,63,1197502,14,0,False,2013-04-07,3203,1,106414464,0.75,13474
679771234,83,1197502,15,0,False,2013-03-30,3203,1,106414464,0.75,13474
679773561,83,1197502,15,0,False,2013-03-30,3203,1,106414464,0.75,13474
679773915,191,1197502,39,0,False,2013-03-28,3203,1,106414464,0.75,13474
679785944,143,1197502,34,0,False,2013-03-27,3203,1,106414464,0.75,13474
679790510,191,1200581,39,0,False,2013-04-03,1726,1,104460040,1.25,7668
679790611,58,1197502,28,0,False,2013-03-26,3203,1,106414464,0.75,13474
679797412,126,1197502,18,0,False,2013-03-29,3203,1,106414464,0.75,13474
679799148,12,1197502,7,0,False,2013-03-31,3203,1,106414464,0.75,13474
679804675,191,1208252,39,0,False,2013-04-29,2202,1,104460040,3.0,3718
679819968,191,1200581,39,0,False,2013-04-05,1726,1,104460040,1.25,7668
679834801,12,1208329,7,1,True,2013-04-23,2119,1,108079383,1.0,6926
679837949,58,1197502,28,0,False,2013-04-08,3203,1,106414464,0.75,13474
679841047,12,1197502,7,0,False,2013-03-31,3203,1,106414464,0.75,13474
679841104,12,1197502,7,0,False,2013-03-29,3203,1,106414464,0.75,13474
679845445,89,1200578,16,0,False,2013-04-06,1703,1,104460040,1.5,7668
679846521,89,1197502,16,0,False,2013-04-03,3203,1,106414464,0.75,13474
679849652,133,1197502,43,0,False,2013-03-26,3203,1,106414464,0.75,13474
679849853,63,1197502,14,1,True,2013-03-26,3203,1,106414464,0.75,13474
679850912,431,1197502,35,0,False,2013-03-26,3203,1,106414464,0.75,13474
679858127,191,1200581,39,0,False,2013-04-01,1726,1,104460040,1.25,7668
679866987,83,1204822,15,0,False,2013-04-03,5619,1,107717272,1.5,102504
679867087,83,1197502,15,1,True,2013-03-28,3203,1,106414464,0.75,13474
679876576,26,1197502,16,1,True,2013-03-27,3203,1,106414464,0.75,13474
679878536,126,1200581,18,0,False,2013-04-01,1726,1,104460040,1.25,7668
679878610,143,1200582,34,0,False,2013-04-02,1726,1,104460040,1.25,7668
679880276,191,1208329,39,0,False,2013-04-25,2119,1,108079383,1.0,6926
679880849,143,1197502,34,0,False,2013-04-03,3203,1,106414464,0.75,13474
679882414,191,1197502,39,0,False,2013-04-20,3203,1,106414464,0.75,13474
679883430,191,1197502,39,0,False,2013-04-20,3203,1,106414464,0.75,13474
679887009,89,1208252,16,0,False,2013-04-24,2202,1,104460040,3.0,3718
679887817,26,1200581,16,0,False,2013-04-26,1726,1,104460040,1.25,7668
679900428,83,1197502,15,0,False,2013-03-28,3203,1,106414464,0.75,13474
679916761,431,1197502,35,0,False,2013-03-25,3203,1,106414464,0.75,13474
679918491,191,1197502,39,0,False,2013-04-20,3203,1,106414464,0.75,13474
679918652,126,1204822,18,0,False,2013-04-03,5619,1,107717272,1.5,102504
679919747,26,1197502,16,0,False,2013-03-28,3203,1,106414464,0.75,13474
679923286,89,1200581,16,0,False,2013-04-01,1726,1,104460040,1.25,7668
679925716,191,1197502,39,0,False,2013-04-02,3203,1,106414464,0.75,13474
679927737,26,1200581,16,0,False,2013-04-01,1726,1,104460040,1.25,7668
679930924,191,1200988,39,2,True,2013-03-23,3509,1,103320030,2.0,875
679931776,191,1197502,39,0,False,2013-04-02,3203,1,106414464,0.75,13474
679933063,211,1197502,24,1,True,2013-03-25,3203,1,106414464,0.75,13474
679933114,126,1197502,18,0,False,2013-03-27,3203,1,106414464,0.75,13474
679943462,89,1200581,16,0,False,2013-04-02,1726,1,104460040,1.25,7668
679947849,191,1197502,39,0,False,2013-03-30,3203,1,106414464,0.75,13474
679950328,191,1197502,39,0,False,2013-03-29,3203,1,106414464,0.75,13474
679951156,63,1197502,14,0,False,2013-03-25,3203,1,106414464,0.75,13474
679955388,211,1208252,24,1,True,2013-04-28,2202,1,104460040,3.0,3718
